frozen_variant_id,canonical_key,policy,kwargs,kwargs_json,complexity,note,command,hash8
ff_als_coverage_fairness_zone_2,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",43eaa6d3
ff_als_coverage_fairness_zone_3,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}""",01c30488
ff_als_coverage_fairness_zone_4,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",222fd4cf
ff_als_coverage_guardrail,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_guardrail"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_guardrail"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True}""",c56191a6
ff_als_coverage_guardrail_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_guardrail"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_guardrail"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True}""",03b76e92
ff_als_coverage_guardrail_fairness,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True}""",1cdfd604
ff_als_coverage_guardrail_fairness_2,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True}""",0b14c1f0
ff_als_coverage_guardrail_fairness_3,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_guardrail"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}""",aac37140
ff_als_coverage_guardrail_fairness_4,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_guardrail"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}""",06b7cecd
ff_als_coverage_guardrail_fairness_fairness,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}""",9ef98116
ff_als_coverage_guardrail_fairness_fairness_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}""",fd684a11
ff_als_coverage_guardrail_fairness_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",71ea3047
ff_als_coverage_guardrail_fairness_fairness_zone_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",a4e2140e
ff_als_coverage_guardrail_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}""",5ddf8342
ff_als_coverage_guardrail_fairness_zone_2,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",c7acfdd7
ff_als_coverage_guardrail_fairness_zone_3,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}""",15fa239b
ff_als_coverage_guardrail_fairness_zone_4,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",25f75e2c
ff_als_coverage_guardrail_urban,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True}""",364de401
ff_als_coverage_guardrail_urban_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True}""",a798fffe
ff_als_coverage_guardrail_urban_fairness,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}""",601b90d8
ff_als_coverage_guardrail_urban_fairness_2,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",6ad16537
ff_als_coverage_guardrail_urban_fairness_3,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}""",56118c38
ff_als_coverage_guardrail_urban_fairness_4,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",8f6c715a
ff_als_coverage_guardrail_urban_fairness_fairness,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",ed9bb1ca
ff_als_coverage_guardrail_urban_fairness_fairness_2,"feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_als_guard"": true, ""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",c12bb6f5
ff_als_coverage_guardrail_urban_fairness_fairness_zone,"feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_als_guard"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",8,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",f60471a8
