variant_id,family,slug,policy,kwargs,variant_key,complexity,note,command
ff_covc_guard_sev,bottom_up,covc_guard_sev,feature_flag,"{""use_coverage_call"":true,""use_guardrail"":true,""use_severity"":true}","feature_flag::{""use_coverage_call"":true,""use_guardrail"":true,""use_severity"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_guardrail"":true,""use_severity"":true}"""
ff_covc_sev_urban,bottom_up,covc_sev_urban,feature_flag,"{""use_coverage_call"":true,""use_severity"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_call"":true,""use_severity"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_severity"":true,""use_urban_boost"":true}"""
ff_covc_fair_sev,bottom_up,covc_fair_sev,feature_flag,"{""use_coverage_call"":true,""use_fairness"":true,""use_severity"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_severity"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness"":true,""use_severity"":true}"""
ff_covc_fairw_sev,bottom_up,covc_fairw_sev,feature_flag,"{""use_coverage_call"":true,""use_fairness_weight"":true,""use_severity"":true}","feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_severity"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_fairness_weight"":true,""use_severity"":true}"""
ff_covc_sev_zone,bottom_up,covc_sev_zone,feature_flag,"{""use_coverage_call"":true,""use_severity"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_severity"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_severity"":true,""use_zone_weights"":true}"""
ff_guard_sev_urban,bottom_up,guard_sev_urban,feature_flag,"{""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}","feature_flag::{""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}"""
ff_fair_guard_sev,bottom_up,fair_guard_sev,feature_flag,"{""use_fairness"":true,""use_guardrail"":true,""use_severity"":true}","feature_flag::{""use_fairness"":true,""use_guardrail"":true,""use_severity"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness"":true,""use_guardrail"":true,""use_severity"":true}"""
ff_fairw_guard_sev,bottom_up,fairw_guard_sev,feature_flag,"{""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}","feature_flag::{""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}"""
ff_guard_sev_zone,bottom_up,guard_sev_zone,feature_flag,"{""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}","feature_flag::{""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}"""
ff_fair_sev_urban,bottom_up,fair_sev_urban,feature_flag,"{""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true}","feature_flag::{""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true}"""
ff_fairw_sev_urban,bottom_up,fairw_sev_urban,feature_flag,"{""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}","feature_flag::{""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}"""
ff_sev_urban_zone,bottom_up,sev_urban_zone,feature_flag,"{""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_fair_fairw_sev,bottom_up,fair_fairw_sev,feature_flag,"{""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true}","feature_flag::{""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true}"""
ff_fair_sev_zone,bottom_up,fair_sev_zone,feature_flag,"{""use_fairness"":true,""use_severity"":true,""use_zone_weights"":true}","feature_flag::{""use_fairness"":true,""use_severity"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness"":true,""use_severity"":true,""use_zone_weights"":true}"""
ff_fairw_sev_zone,bottom_up,fairw_sev_zone,feature_flag,"{""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}","feature_flag::{""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}"""
ff_alsguard_covc_covu,bottom_up,alsguard_covc_covu,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_coverage_unit"":true}"""
ff_alsguard_covu_guard,bottom_up,alsguard_covu_guard,feature_flag,"{""use_als_guard"":true,""use_coverage_unit"":true,""use_guardrail"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_guardrail"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_unit"":true,""use_guardrail"":true}"""
ff_alsguard_covu_urban,bottom_up,alsguard_covu_urban,feature_flag,"{""use_als_guard"":true,""use_coverage_unit"":true,""use_urban_boost"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_unit"":true,""use_urban_boost"":true}"""
ff_alsguard_covu_fair,bottom_up,alsguard_covu_fair,feature_flag,"{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness"":true}"""
ff_alsguard_covu_fairw,bottom_up,alsguard_covu_fairw,feature_flag,"{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness_weight"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness_weight"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_unit"":true,""use_fairness_weight"":true}"""
ff_alsguard_covu_zone,bottom_up,alsguard_covu_zone,feature_flag,"{""use_als_guard"":true,""use_coverage_unit"":true,""use_zone_weights"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_unit"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_unit"":true,""use_zone_weights"":true}"""
ff_alsguard_covc_guard,bottom_up,alsguard_covc_guard,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_guardrail"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_guardrail"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_guardrail"":true}"""
ff_alsguard_covc_urban,bottom_up,alsguard_covc_urban,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_urban_boost"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_urban_boost"":true}"""
ff_alsguard_covc_fair,bottom_up,alsguard_covc_fair,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness"":true}"""
ff_alsguard_covc_fairw,bottom_up,alsguard_covc_fairw,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness_weight"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness_weight"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_fairness_weight"":true}"""
ff_alsguard_covc_zone,bottom_up,alsguard_covc_zone,feature_flag,"{""use_als_guard"":true,""use_coverage_call"":true,""use_zone_weights"":true}","feature_flag::{""use_als_guard"":true,""use_coverage_call"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_coverage_call"":true,""use_zone_weights"":true}"""
ff_alsguard_guard_urban,bottom_up,alsguard_guard_urban,feature_flag,"{""use_als_guard"":true,""use_guardrail"":true,""use_urban_boost"":true}","feature_flag::{""use_als_guard"":true,""use_guardrail"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_guardrail"":true,""use_urban_boost"":true}"""
ff_alsguard_fair_guard,bottom_up,alsguard_fair_guard,feature_flag,"{""use_als_guard"":true,""use_fairness"":true,""use_guardrail"":true}","feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_guardrail"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_fairness"":true,""use_guardrail"":true}"""
ff_alsguard_fairw_guard,bottom_up,alsguard_fairw_guard,feature_flag,"{""use_als_guard"":true,""use_fairness_weight"":true,""use_guardrail"":true}","feature_flag::{""use_als_guard"":true,""use_fairness_weight"":true,""use_guardrail"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_fairness_weight"":true,""use_guardrail"":true}"""
ff_alsguard_guard_zone,bottom_up,alsguard_guard_zone,feature_flag,"{""use_als_guard"":true,""use_guardrail"":true,""use_zone_weights"":true}","feature_flag::{""use_als_guard"":true,""use_guardrail"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_guardrail"":true,""use_zone_weights"":true}"""
ff_alsguard_fair_urban,bottom_up,alsguard_fair_urban,feature_flag,"{""use_als_guard"":true,""use_fairness"":true,""use_urban_boost"":true}","feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_fairness"":true,""use_urban_boost"":true}"""
ff_alsguard_fairw_urban,bottom_up,alsguard_fairw_urban,feature_flag,"{""use_als_guard"":true,""use_fairness_weight"":true,""use_urban_boost"":true}","feature_flag::{""use_als_guard"":true,""use_fairness_weight"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_fairness_weight"":true,""use_urban_boost"":true}"""
ff_alsguard_urban_zone,bottom_up,alsguard_urban_zone,feature_flag,"{""use_als_guard"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_als_guard"":true,""use_urban_boost"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_alsguard_fair_fairw,bottom_up,alsguard_fair_fairw,feature_flag,"{""use_als_guard"":true,""use_fairness"":true,""use_fairness_weight"":true}","feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_fairness_weight"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_fairness"":true,""use_fairness_weight"":true}"""
ff_alsguard_fair_zone,bottom_up,alsguard_fair_zone,feature_flag,"{""use_als_guard"":true,""use_fairness"":true,""use_zone_weights"":true}","feature_flag::{""use_als_guard"":true,""use_fairness"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_fairness"":true,""use_zone_weights"":true}"""
ff_alsguard_fairw_zone,bottom_up,alsguard_fairw_zone,feature_flag,"{""use_als_guard"":true,""use_fairness_weight"":true,""use_zone_weights"":true}","feature_flag::{""use_als_guard"":true,""use_fairness_weight"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_als_guard"":true,""use_fairness_weight"":true,""use_zone_weights"":true}"""
ff_covc_covu_guard,bottom_up,covc_covu_guard,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_guardrail"":true}"""
ff_covc_covu_urban,bottom_up,covc_covu_urban,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_urban_boost"":true}"""
ff_covc_covu_fair,bottom_up,covc_covu_fair,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true}"""
ff_covc_covu_fairw,bottom_up,covc_covu_fairw,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true}"""
ff_covc_covu_zone,bottom_up,covc_covu_zone,feature_flag,"{""use_coverage_call"":true,""use_coverage_unit"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_call"":true,""use_coverage_unit"":true,""use_zone_weights"":true}"""
ff_covu_guard_urban,bottom_up,covu_guard_urban,feature_flag,"{""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_guardrail"":true,""use_urban_boost"":true}"""
ff_covu_fair_guard,bottom_up,covu_fair_guard,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true}"""
ff_covu_fairw_guard,bottom_up,covu_fairw_guard,feature_flag,"{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true}"""
ff_covu_guard_zone,bottom_up,covu_guard_zone,feature_flag,"{""use_coverage_unit"":true,""use_guardrail"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_unit"":true,""use_guardrail"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_guardrail"":true,""use_zone_weights"":true}"""
ff_covu_fair_urban,bottom_up,covu_fair_urban,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_urban_boost"":true}"""
ff_covu_fairw_urban,bottom_up,covu_fairw_urban,feature_flag,"{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_urban_boost"":true}"""
ff_covu_urban_zone,bottom_up,covu_urban_zone,feature_flag,"{""use_coverage_unit"":true,""use_urban_boost"":true,""use_zone_weights"":true}","feature_flag::{""use_coverage_unit"":true,""use_urban_boost"":true,""use_zone_weights"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_urban_boost"":true,""use_zone_weights"":true}"""
ff_covu_fair_fairw,bottom_up,covu_fair_fairw,feature_flag,"{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true}","feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true}"""
